{ID: 582028370315243520, Place: None, User Location: Chennai, India}
{ID: 582084232412950529, Place: {u'full_name': u'Coimbatore, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5446838227498f51.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.657719, 10.8079501], [76.657719, 11.2372976], [77.1004649, 11.2372976], [77.1004649, 10.8079501]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5446838227498f51', u'name': u'Coimbatore'}, User Location: kochy , India}

{ID: 582084380903915520, Place: {u'full_name': u'Coimbatore, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5446838227498f51.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.657719, 10.8079501], [76.657719, 11.2372976], [77.1004649, 11.2372976], [77.1004649, 10.8079501]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5446838227498f51', u'name': u'Coimbatore'}, User Location: kochy , India}

{ID: 582084774103117824, Place: {u'full_name': u'Kanchipuram, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/607398d3dd9a949e.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.559675, 12.6998001], [79.559675, 12.9934401], [79.9116234, 12.9934401], [79.9116234, 12.6998001]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'607398d3dd9a949e', u'name': u'Kanchipuram'}, User Location: Mumbai}

{ID: 582085513768607744, Place: {u'full_name': u'Coimbatore, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5446838227498f51.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[76.657719, 10.8079501], [76.657719, 11.2372976], [77.1004649, 11.2372976], [77.1004649, 10.8079501]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5446838227498f51', u'name': u'Coimbatore'}, User Location: kochy , India}

{ID: 582086973747122176, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: chennai}

{ID: 582089124292620288, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: Virudhunagar, India}

{ID: 582090833697984512, Place: {u'full_name': u'Salem, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/540364a523836e3c.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[77.9973781, 11.5108724], [77.9973781, 11.9354235], [78.4772213, 11.9354235], [78.4772213, 11.5108724]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'540364a523836e3c', u'name': u'Salem'}, User Location: Tamil Nadu, India}

{ID: 582093067420725248, Place: {u'full_name': u'Palayankottai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/5f085f0296fcc930.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[77.6986478, 8.6610507], [77.6986478, 8.7497038], [77.7812772, 8.7497038], [77.7812772, 8.6610507]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'5f085f0296fcc930', u'name': u'Palayankottai'}, User Location: Tuticorin / Tirunelveli}

{ID: 582094193876541442, Place: {u'full_name': u'Nandivaram-Guduvancheri, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/7fea55ea69418497.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0511024, 12.8356996], [80.0511024, 12.8542648], [80.0715575, 12.8542648], [80.0715575, 12.8356996]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7fea55ea69418497', u'name': u'Nandivaram-Guduvancheri'}, User Location: chennai,tamilnadu,india}

{ID: 582094449229991936, Place: {u'full_name': u'Chengalpattu, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/50cc45b2c2e65034.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.8761575, 12.4637819], [79.8761575, 12.8791905], [80.2555448, 12.8791905], [80.2555448, 12.4637819]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'50cc45b2c2e65034', u'name': u'Chengalpattu'}, User Location: Chennai, Tamil Nadu}

{ID: 582095235804626944, Place: {u'full_name': u'Chengalpattu, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/50cc45b2c2e65034.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.8761575, 12.4637819], [79.8761575, 12.8791905], [80.2555448, 12.8791905], [80.2555448, 12.4637819]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'50cc45b2c2e65034', u'name': u'Chengalpattu'}, User Location: Chennai, Tamil Nadu}

{ID: 582096057431031808, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: }

{ID: 582096089433575424, Place: {u'full_name': u'Nandivaram-Guduvancheri, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/7fea55ea69418497.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0511024, 12.8356996], [80.0511024, 12.8542648], [80.0715575, 12.8542648], [80.0715575, 12.8356996]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7fea55ea69418497', u'name': u'Nandivaram-Guduvancheri'}, User Location: chennai,tamilnadu,india}

{ID: 582096369655001089, Place: {u'full_name': u'Saidapet, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/6d86f195adaa42fb.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0765774, 13.0248559], [80.0765774, 13.2340278], [80.3329248, 13.2340278], [80.3329248, 13.0248559]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'6d86f195adaa42fb', u'name': u'Saidapet'}, User Location: }

{ID: 582096461103431681, Place: {u'full_name': u'Sholinganallur, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.0561611, 12.8503281], [80.0561611, 13.0285928], [80.2681922, 13.0285928], [80.2681922, 12.8503281]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'2a3a6daaec3b0848', u'name': u'Sholinganallur'}, User Location: }

{ID: 582103416127664128, Place: {u'full_name': u'Tiruchirapalli, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/3cdbb915855650ac.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.4647214, 10.6408681], [78.4647214, 10.9177777], [78.8804711, 10.9177777], [78.8804711, 10.6408681]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'3cdbb915855650ac', u'name': u'Tiruchirapalli'}, User Location: TN, INDIA }

{ID: 582107661413416962, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: chennai , India}

{ID: 582110020927553536, Place: {u'full_name': u'Chennai, Tamil Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/38ac902a28ee86da.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.1830806, 12.965942], [80.1830806, 13.0604949], [80.252142, 13.0604949], [80.252142, 12.965942]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'38ac902a28ee86da', u'name': u'Chennai'}, User Location: }
{ID: 582030517987512320, Place: None, User Location: Chennai/India}

{ID: 582034778901245953, Place: None, User Location: India,chennai}

{ID: 582035271413153792, Place: {u'full_name': u'Fort Tondiarpet, Tami Nadu', u'url': u'https://api.twitter.com/1.1/geo/id/236fe7c43d9dc36d.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.242499, 13.0653565], [80.242499, 13.1478063], [80.3058759, 13.1478063], [80.3058759, 13.0653565]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'236fe7c43d9dc36d', u'name': u'Fort Tondiarpet'}, User Location: Chennai}

{ID: 582035622937804802, Place: None, User Location: Chicago, US & Chennai, India}

{ID: 582036852829487104, Place: None, User Location: Kodambakkam, Chennai,India}

{ID: 582037375552917504, Place: None, User Location: Chennai/India}

{ID: 582037457073377280, Place: None, User Location: Chennai/India}

{ID: 582037881612455936, Place: None, User Location: Chennai/India}

{ID: 582038334727286784, Place: None, User Location: Madras/Chennai, India}

{ID: 582038504328196096, Place: None, User Location: Chennai , India }

{ID: 582039198028288001, Place: None, User Location: Chennai , India }

{ID: 582039621091000320, Place: None, User Location: Chennai/India}

{ID: 582040117604274176, Place: None, User Location: India,chennai }

{ID: 582040574682800131, Place: None, User Location: Chennai, India }

{ID: 582040948042964994, Place: {u'full_name': u'Hyderabad, Andhra Pradesh', u'url': u'https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.3897718, 17.3013989], [78.3897718, 17.4759], [78.5404168, 17.4759], [78.5404168, 17.3013989]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'243cc16f6417a167', u'name': u'Hyderabad'}, User Location:   ஆதிசிவன் -Madurai / Chennai }

{ID: 582040986441805824, Place: None, User Location: Chennai/India}

{ID: 582041178247282688, Place: None, User Location: Chennai/India}

{ID: 582044170841292801, Place: None, User Location: Chennai India}

{ID: 582044514677694464, Place: None, User Location: Chennai India}

{ID: 582045767424028676, Place: None, User Location: Nandanam, Chennai, India }

{ID: 582047072846630912, Place: None, User Location: Chennai,Tamilnadu,India}

{ID: 582047868606889985, Place: None, User Location: Madras/Chennai, India}

{ID: 582052609889976320, Place: None, User Location: Madras/Chennai, India}

{ID: 582053255607250945, Place: None, User Location: Chennai, India.}

{ID: 582053354718658561, Place: None, User Location: Chennai, India.}

{ID: 582053473237086208, Place: None, User Location: Chennai, India.}

{ID: 582054917419859968, Place: None, User Location: Dharmapuri/Chennai, India}

{ID: 582055764090445824, Place: None, User Location: #NammaChennai, India}

{ID: 582057992494837761, Place: None, User Location: chennai,Tamilnadu,India}

{ID: 582062316864172032, Place: None, User Location: Chennai/ India}

{ID: 582064661303955458, Place: {u'full_name': u'Adyar, Mylapore Tiruvallike', u'url': u'https://api.twitter.com/1.1/geo/id/44baaa70c51ede61.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.2348852, 12.9748653], [80.2348852, 13.0190951], [80.2792886, 13.0190951], [80.2792886, 12.9748653]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'44baaa70c51ede61', u'name': u'Adyar'}, User Location: Chennai - India}

{ID: 582066151808634880, Place: None, User Location: Madras/Chennai, India}

{ID: 582066483905228800, Place: None, User Location: #NammaChennai, India}

{ID: 582067283230511104, Place: None, User Location: Madras/Chennai, India}

{ID: 582067762207424512, Place: None, User Location: Chennai/India}

{ID: 582071413034516480, Place: None, User Location: Madras/Chennai, India}

{ID: 582071987154993153, Place: None, User Location: chennai,  India}

{ID: 582072539490320384, Place: {u'full_name': u'Hyderabad, Andhra Pradesh', u'url': u'https://api.twitter.com/1.1/geo/id/243cc16f6417a167.json', u'country': u'India', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[78.3897718, 17.3013989], [78.3897718, 17.4759], [78.5404168, 17.4759], [78.5404168, 17.3013989]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'243cc16f6417a167', u'name': u'Hyderabad'}, User Location: Chennai/Hyderabad}

{ID: 582075224453058561, Place: None, User Location: Chennai/India}

{ID: 582075960066994176, Place: None, User Location: Chennai-Pondy-India}

{ID: 582078083131314176, Place: None, User Location: chennai India}

{ID: 582078890710978560, Place: {u'full_name': u'Kumarappan Nagar, Cuddalore', u'url': u'https://api.twitter.com/1.1/geo/id/7222993465d0e4b1.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7507977, 11.7624979], [79.7507977, 11.7752163], [79.7656464, 11.7752163], [79.7656464, 11.7624979]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7222993465d0e4b1', u'name': u'Kumarappan Nagar'}, User Location: Chennai,TN-INDIA}

{ID: 582079315778523137, Place: {u'full_name': u'Kumarappan Nagar, Cuddalore', u'url': u'https://api.twitter.com/1.1/geo/id/7222993465d0e4b1.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7507977, 11.7624979], [79.7507977, 11.7752163], [79.7656464, 11.7752163], [79.7656464, 11.7624979]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7222993465d0e4b1', u'name': u'Kumarappan Nagar'}, User Location: Chennai,TN-INDIA}

{ID: 582079779941154816, Place: {u'full_name': u'Kumarappan Nagar, Cuddalore', u'url': u'https://api.twitter.com/1.1/geo/id/7222993465d0e4b1.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7507977, 11.7624979], [79.7507977, 11.7752163], [79.7656464, 11.7752163], [79.7656464, 11.7624979]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7222993465d0e4b1', u'name': u'Kumarappan Nagar'}, User Location: Chennai,TN-INDIA}

{ID: 582079916620959744, Place: None, User Location: Chennai,  India }

{ID: 582080060930166784, Place: None, User Location: chennai,  India}

{ID: 582080221345497088, Place: {u'full_name': u'Kumarappan Nagar, Cuddalore', u'url': u'https://api.twitter.com/1.1/geo/id/7222993465d0e4b1.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[79.7507977, 11.7624979], [79.7507977, 11.7752163], [79.7656464, 11.7752163], [79.7656464, 11.7624979]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'7222993465d0e4b1', u'name': u'Kumarappan Nagar'}, User Location: Chennai,TN-INDIA}

{ID: 582080237426495488, Place: None, User Location: Chennai, Tamilnadu, India}

{ID: 582081242947960832, Place: None, User Location: Chennai, India }

{ID: 582083636645638144, Place: None, User Location: Ahmedabad/Chennai , India}

{ID: 582084921591619585, Place: None, User Location: chennai,India }

{ID: 582085830467919872, Place: None, User Location: Madras (chennai), India}

{ID: 582087607221297152, Place: None, User Location: Chennai/India}

{ID: 582089671502487552, Place: None, User Location: Chennai/India}

{ID: 582090624687423489, Place: None, User Location: Nandanam, Chennai, India }

{ID: 582090628923686912, Place: None, User Location: Nandanam, Chennai, India }

{ID: 582091978994679809, Place: None, User Location: Chennai.India}

{ID: 582100839457652736, Place: {u'full_name': u'Mandaveli, Mylapore Tiruvallike', u'url': u'https://api.twitter.com/1.1/geo/id/675315caa29a81ec.json', u'country': u'India', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[80.2489368, 13.0108744], [80.2489368, 13.0294053], [80.2811812, 13.0294053], [80.2811812, 13.0108744]]]}, u'country_code': u'IN', u'attributes': {}, u'id': u'675315caa29a81ec', u'name': u'Mandaveli'}, User Location: Chennai, India}

{ID: 582105179622764545, Place: None, User Location: Chennai,TamilNadu,India}
{ID: 582028755620610048, Place: None, User Location: Coimbatore, India}

{ID: 582030696945848320, Place: None, User Location: Coimbatore, India}

{ID: 582037517869801472, Place: None, User Location: Coimbatore,India}

{ID: 582040317072805888, Place: None, User Location: Coimbatore, India}

{ID: 582046476722794497, Place: None, User Location: Coimbatore,India}

{ID: 582059491908255744, Place: None, User Location: Coimbatore, India}

{ID: 582061263510896640, Place: None, User Location: Coimbatore,India}

{ID: 582061445417848832, Place: None, User Location: Coimbatore, Tamilnadu, India}

{ID: 582063637616967681, Place: None, User Location: Coimbatore, India}

{ID: 582066034074488832, Place: None, User Location: Coimbatore,India}

{ID: 582066556726693888, Place: None, User Location: Coimbatore, Tamilnadu, India.}

{ID: 582066813380349952, Place: None, User Location: Coimbatore, Tamilnadu, India.}

{ID: 582067320660480001, Place: None, User Location: Coimbatore,India}

{ID: 582070852746907648, Place: None, User Location: coimbatore,India}

{ID: 582070869830189058, Place: None, User Location: Coimbatore,India}

{ID: 582074202993233920, Place: None, User Location: Coimbatore, India}

{ID: 582075952890388480, Place: None, User Location: Coimbatore, India}

{ID: 582079087050518528, Place: None, User Location: Coimbatore / Banglore , India}

{ID: 582081282907213824, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582081392336629761, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582081566467309568, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582081678862077952, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582081958236274688, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582082275652829185, Place: None, User Location: Pollachi, Coimbatore,India}

{ID: 582082763588657152, Place: None, User Location: Coimbatore, Tamilnadu, India.}

{ID: 582082776163201024, Place: None, User Location: Coimbatore, Tamilnadu, India.}

{ID: 582083274127757312, Place: None, User Location: Coimbatore, Tamilnadu, India.}

{ID: 582107115684114432, Place: None, User Location: Coimbatore, India}

{ID: 582107964376424449, Place: None, User Location: Coimbatore, India}
{ID: 582032023310618624, Place: None, User Location: Tamilnadu, India}

{ID: 582043125926891520, Place: None, User Location: Tamilnadu, India}

{ID: 582046323626504194, Place: None, User Location: Tamilnadu, India}

{ID: 582052568378916865, Place: None, User Location: KanyaKumari,TamilNadu,India}

{ID: 582064316804780032, Place: None, User Location: Tindivanam Tamilnadu India }

{ID: 582064638046535681, Place: None, User Location: Tamilnadu, India}

{ID: 582075734425911296, Place: None, User Location: Tamilnadu, India}

{ID: 582079273600573440, Place: None, User Location: Erode , Tamilnadu , India.}

{ID: 582079574361530368, Place: None, User Location: Erode , Tamilnadu , India.}

{ID: 582082053719490560, Place: None, User Location: India,Tamilnadu,Salem.}

{ID: 582084467298152448, Place: None, User Location: Thanjavur,Tamilnadu, India }

{ID: 582084855468417024, Place: None, User Location: Thanjavur,Tamilnadu, India }

{ID: 582084944316342272, Place: None, User Location: Thanjavur,Tamilnadu, India }

{ID: 582084997156225024, Place: None, User Location: Thanjavur,Tamilnadu, India }

{ID: 582085019709022210, Place: None, User Location: India,Tamilnadu,Thoothukudi}

{ID: 582085254988632064, Place: None, User Location: Tuticorin , Tamilnadu , India}

{ID: 582087090109706240, Place: None, User Location: Tuticorin , Tamilnadu , India}
{ID: 582035691904741376, Place: None, User Location: Madras, India}

{ID: 582045249381371905, Place: None, User Location: Madras, India}

{ID: 582045695747579904, Place: None, User Location: MADras,India}

{ID: 582048158240256001, Place: None, User Location: Madras, India}

{ID: 582048244705861632, Place: None, User Location: Madras, India}

{ID: 582053140276461568, Place: None, User Location: Madras, India}

{ID: 582059853947908097, Place: None, User Location: Madras, India}

{ID: 582062336686469120, Place: None, User Location: Madras, India}

{ID: 582077693165899778, Place: None, User Location: Madras / Vellore,India}
{ID: 582043475971031040, Place: None, User Location: Vellore, India}

{ID: 582052140643790848, Place: None, User Location: vellore, India}

{ID: 582055745417449472, Place: None, User Location: vellore, India}

{ID: 582084990457921537, Place: None, User Location: Vellore, India}
{ID: 582037718491758592, Place: None, User Location: Trichy, India}

{ID: 582099074691698690, Place: None, User Location: Trichy, India}
{ID: 582037297794682880, Place: None, User Location: Gobichettipalayam,TN,India }

{ID: 582062620313780224, Place: None, User Location: irumeni,TN ,India}
{ID: 582066868573237248, Place: None, User Location: Madurai, India}

{ID: 582104886289944576, Place: None, User Location: Madurai,India}

{ID: 582107341606121472, Place: None, User Location: Madurai, India}
{ID: 582041389174685696, Place: None, User Location: Thanjavur, India}

{ID: 582045297515237376, Place: None, User Location: Thanjavur, India}

{ID: 582049139212427265, Place: None, User Location: Thanjavur, India}

{ID: 582049588267233280, Place: None, User Location: Thanjavur, India}

{ID: 582052786126266368, Place: None, User Location: Thanjavur, India}

{ID: 582052976300138497, Place: None, User Location: Thanjavur, India}

{ID: 582062607323959296, Place: None, User Location: Thanjavur, India}

{ID: 582070265561018368, Place: None, User Location: Thanjavur, India}

{ID: 582072420250464258, Place: None, User Location: Thanjavur, India}

{ID: 582080528737677312, Place: None, User Location: Thanjavur, India}

{ID: 582080575571243008, Place: None, User Location: Thanjavur, India}

{ID: 582080838088536064, Place: None, User Location: Thanjavur, India}

{ID: 582096673469411328, Place: None, User Location: Thanjavur, India}

{ID: 582039286578438144, Place: None, User Location: Karur, India}

{ID: 582054929063280640, Place: None, User Location: Tamil nadu,India.}
{ID: 582084974293073921, Place: None, User Location: Tiruppur, India}
